"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"1500000US060014042002","Block Group 2, Census Tract 4042, Alameda County, California","1479","277","1376","270","931","204","91","109","5","8","285","232","0","12","0","12","64","78","0","12","64","78","103","61","65","43","11","15","0","12","0","12","0","12","0","12","27","45","0","12","27","45"
"1500000US060014042003","Block Group 3, Census Tract 4042, Alameda County, California","1454","215","1367","215","778","194","119","116","0","12","349","141","13","16","14","20","94","75","7","12","87","74","87","49","56","41","0","12","0","12","0","12","0","12","24","30","7","12","7","12","0","12"
"1500000US060014043001","Block Group 1, Census Tract 4043, Alameda County, California","1109","185","1039","162","749","146","0","12","0","12","189","85","0","12","0","12","101","102","33","45","68","59","70","62","34","37","0","12","0","12","0","12","0","12","0","12","36","50","36","50","0","12"
"1500000US060014043002","Block Group 2, Census Tract 4043, Alameda County, California","1097","191","941","158","712","128","43","64","0","12","92","62","0","12","16","24","78","72","9","14","69","65","156","85","14","21","0","12","0","12","0","12","0","12","24","37","118","84","29","47","89","107"
"1500000US060014043003","Block Group 3, Census Tract 4043, Alameda County, California","1237","169","1050","167","787","155","14","21","0","12","186","89","0","12","0","12","63","66","0","12","63","66","187","154","19","21","0","12","0","12","0","12","0","12","136","135","32","44","28","44","4","7"
"1500000US060014044001","Block Group 1, Census Tract 4044, Alameda County, California","2373","423","2194","411","1575","377","116","86","0","12","322","153","0","12","0","12","181","137","62","96","119","92","179","124","179","124","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014044002","Block Group 2, Census Tract 4044, Alameda County, California","1209","314","1187","314","768","202","0","12","0","12","209","147","0","12","0","12","210","160","0","12","210","160","22","36","0","12","0","12","22","36","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014044003","Block Group 3, Census Tract 4044, Alameda County, California","2046","410","1948","410","1428","340","15","23","18","27","198","88","0","12","0","12","289","245","0","12","289","245","98","86","86","89","0","12","0","12","0","12","0","12","0","12","12","21","12","21","0","12"
"1500000US060014045011","Block Group 1, Census Tract 4045.01, Alameda County, California","1809","128","1688","143","1201","147","122","56","0","12","209","94","9","12","13","19","134","57","0","12","134","57","121","74","116","74","0","12","0","12","0","12","0","12","5","9","0","12","0","12","0","12"
"1500000US060014045021","Block Group 1, Census Tract 4045.02, Alameda County, California","914","269","886","263","757","277","1","4","0","12","54","61","0","12","0","12","74","87","0","12","74","87","28","37","2","4","0","12","2","5","24","37","0","12","0","12","0","12","0","12","0","12"
"1500000US060014045022","Block Group 2, Census Tract 4045.02, Alameda County, California","1584","254","1432","240","1011","237","14","23","0","12","311","231","0","12","0","12","96","109","0","12","96","109","152","131","126","124","0","12","11","18","0","12","0","12","0","12","15","25","0","12","15","25"
"1500000US060014045023","Block Group 3, Census Tract 4045.02, Alameda County, California","1613","278","1408","290","1197","274","18","29","0","12","52","50","0","12","0","12","141","87","0","12","141","87","205","153","93","115","37","61","0","12","0","12","0","12","23","36","52","56","27","42","25","39"
"1500000US060014045024","Block Group 4, Census Tract 4045.02, Alameda County, California","1780","275","1716","270","1483","260","34","58","0","12","183","135","0","12","0","12","16","27","0","12","16","27","64","81","13","21","0","12","0","12","0","12","0","12","51","78","0","12","0","12","0","12"
"1500000US060014046001","Block Group 1, Census Tract 4046, Alameda County, California","1106","206","1073","210","616","139","59","48","0","12","270","113","0","12","0","12","128","120","0","12","128","120","33","41","33","41","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014046002","Block Group 2, Census Tract 4046, Alameda County, California","757","161","664","158","511","156","48","50","0","12","62","81","0","12","15","23","28","45","0","12","28","45","93","67","67","54","0","12","0","12","0","12","0","12","26","28","0","12","0","12","0","12"
"1500000US060014046003","Block Group 3, Census Tract 4046, Alameda County, California","1341","305","1320","307","949","198","0","12","8","11","174","102","106","163","11","17","72","64","12","17","60","62","21","32","21","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014046004","Block Group 4, Census Tract 4046, Alameda County, California","1421","189","1345","183","1147","167","71","94","0","12","98","74","0","12","14","21","15","22","0","12","15","22","76","84","10","16","0","12","0","12","37","43","0","12","29","42","0","12","0","12","0","12"
"1500000US060014047001","Block Group 1, Census Tract 4047, Alameda County, California","1103","174","970","135","733","114","59","46","0","12","160","90","0","12","0","12","18","26","0","12","18","26","133","86","68","48","0","12","0","12","46","69","0","12","19","20","0","12","0","12","0","12"
"1500000US060014047002","Block Group 2, Census Tract 4047, Alameda County, California","1034","130","965","122","754","119","69","42","0","12","80","42","9","13","0","12","53","41","0","12","53","41","69","58","61","56","0","12","0","12","0","12","0","12","8","12","0","12","0","12","0","12"
"1500000US060014048001","Block Group 1, Census Tract 4048, Alameda County, California","1162","214","913","170","530","127","37","36","11","15","218","62","0","12","8","12","109","80","0","12","109","80","249","144","163","114","0","12","81","111","0","12","0","12","5","10","0","12","0","12","0","12"
"1500000US060014048002","Block Group 2, Census Tract 4048, Alameda County, California","1485","201","1352","201","777","161","386","109","0","12","75","39","0","12","12","19","102","83","0","12","102","83","133","89","47","41","0","12","0","12","0","12","0","12","27","34","59","76","59","76","0","12"
"1500000US060014049001","Block Group 1, Census Tract 4049, Alameda County, California","806","216","726","199","575","183","47","52","0","12","67","60","6","10","0","12","31","32","0","12","31","32","80","66","49","43","0","12","0","12","0","12","0","12","0","12","31","49","0","12","31","49"
"1500000US060014049002","Block Group 2, Census Tract 4049, Alameda County, California","1279","317","1036","284","402","171","255","135","11","18","245","144","0","12","0","12","123","80","0","12","123","80","243","175","214","171","0","12","0","12","29","34","0","12","0","12","0","12","0","12","0","12"
"1500000US060014049003","Block Group 3, Census Tract 4049, Alameda County, California","773","166","659","152","454","125","83","67","0","12","100","74","7","11","0","12","15","23","0","12","15","23","114","62","12","19","0","12","15","24","0","12","0","12","26","28","61","43","23","29","38","29"
"1500000US060014049004","Block Group 4, Census Tract 4049, Alameda County, California","1339","237","1279","221","923","186","18","23","17","24","233","113","18","27","8","14","62","50","0","12","62","50","60","44","60","44","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014050001","Block Group 1, Census Tract 4050, Alameda County, California","850","177","793","178","460","138","164","131","0","12","77","59","0","12","14","20","78","66","0","12","78","66","57","41","29","29","0","12","0","12","0","12","0","12","14","22","14","24","14","24","0","12"
"1500000US060014050002","Block Group 2, Census Tract 4050, Alameda County, California","1341","251","1245","249","829","178","93","85","0","12","171","67","0","12","0","12","152","97","0","12","152","97","96","56","35","32","9","14","10","16","0","12","0","12","29","47","13","20","13","20","0","12"
"1500000US060014050003","Block Group 3, Census Tract 4050, Alameda County, California","1203","203","1105","180","801","164","141","93","0","12","125","75","0","12","0","12","38","39","0","12","38","39","98","87","46","36","0","12","0","12","16","24","0","12","7","19","29","43","0","12","29","43"
"1500000US060014051001","Block Group 1, Census Tract 4051, Alameda County, California","818","132","797","134","658","132","19","21","0","12","81","67","0","12","0","12","39","49","0","12","39","49","21","22","11","16","0","12","0","12","0","12","0","12","0","12","10","15","0","12","10","15"
"1500000US060014051002","Block Group 2, Census Tract 4051, Alameda County, California","752","217","705","217","493","187","126","128","0","12","13","16","0","12","0","12","73","76","0","12","73","76","47","48","10","15","0","12","0","12","0","12","0","12","17","20","20","30","20","30","0","12"
"1500000US060014051003","Block Group 3, Census Tract 4051, Alameda County, California","1019","211","966","190","679","183","93","59","0","12","143","84","0","12","0","12","51","58","32","41","19","29","53","50","0","12","8","13","0","12","0","12","0","12","33","44","12","19","0","12","12","19"
"1500000US060014051004","Block Group 4, Census Tract 4051, Alameda County, California","673","170","664","171","380","125","112","92","0","12","110","95","0","12","0","12","62","61","0","12","62","61","9","15","9","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014051005","Block Group 5, Census Tract 4051, Alameda County, California","1023","268","1006","267","576","133","231","200","0","12","88","56","0","12","11","17","100","95","0","12","100","95","17","27","0","12","0","12","0","12","0","12","0","12","17","27","0","12","0","12","0","12"
"1500000US060014052001","Block Group 1, Census Tract 4052, Alameda County, California","1512","425","1242","351","381","156","133","87","15","23","658","334","0","12","0","12","55","62","21","34","34","51","270","257","236","255","0","12","0","12","0","12","0","12","9","14","25","54","0","12","25","54"
"1500000US060014052002","Block Group 2, Census Tract 4052, Alameda County, California","1174","242","1070","236","533","155","94","72","0","12","429","232","0","12","0","12","14","22","0","12","14","22","104","74","17","20","0","12","0","12","0","12","0","12","33","48","54","51","27","41","27","33"
"1500000US060014052003","Block Group 3, Census Tract 4052, Alameda County, California","1308","340","1093","309","442","157","113","77","0","12","401","239","0","12","0","12","137","111","19","31","118","107","215","247","24","39","138","171","0","12","0","12","0","12","53","65","0","12","0","12","0","12"
"1500000US060014052004","Block Group 4, Census Tract 4052, Alameda County, California","1189","219","957","198","627","186","126","75","0","12","147","96","25","39","0","12","32","53","0","12","32","53","232","103","81","60","0","12","21","38","0","12","0","12","56","47","74","58","74","58","0","12"
